tag,cfarGrdCellRange,cfarTrnCellRange,cfarGrdCellVelocity,cfarTrnCellVelocity,cfarThreshold,cfarThreshold_dB,TP,FP,FN,precision,recall,F1,meanPosErr3D,meanAbsVelErr,avgFPperDrop,score
GR6_TR18_GV2_TV6_TH27.0dB,6,18,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR18_GV2_TV6_TH27.0dB,8,18,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR20_GV2_TV6_TH27.0dB,6,20,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR20_GV2_TV6_TH27.0dB,8,20,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR22_GV2_TV6_TH27.0dB,6,22,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR22_GV2_TV6_TH27.0dB,8,22,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR24_GV2_TV6_TH27.0dB,6,24,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR24_GV2_TV6_TH27.0dB,8,24,2,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR16_GV4_TV6_TH27.0dB,8,16,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR18_GV4_TV6_TH27.0dB,8,18,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR20_GV4_TV6_TH27.0dB,6,20,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR20_GV4_TV6_TH27.0dB,8,20,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR22_GV4_TV6_TH27.0dB,6,22,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR22_GV4_TV6_TH27.0dB,8,22,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR6_TR24_GV4_TV6_TH27.0dB,6,24,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR8_TR24_GV4_TV6_TH27.0dB,8,24,4,6,501.187233627272,27,28,2,22,0.933333333333333,0.56,0.7,3.78858082982974,2.73981394880689,0.2,0.451774679532375
GR2_TR6_GV6_TV10_TH14.0dB,2,6,6,10,25.1188643150958,14,40,18,10,0.689655172413793,0.8,0.740740740740741,4.28808517630844,1.94138988231177,1.8,0.451508684279083
GR4_TR22_GV4_TV22_TH16.0dB,4,22,4,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR6_TR22_GV4_TV22_TH16.0dB,6,22,4,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR4_TR20_GV6_TV22_TH16.0dB,4,20,6,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR4_TR22_GV6_TV22_TH16.0dB,4,22,6,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR6_TR22_GV6_TV22_TH16.0dB,6,22,6,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR8_TR22_GV6_TV22_TH16.0dB,8,22,6,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR4_TR20_GV8_TV22_TH16.0dB,4,20,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR6_TR20_GV8_TV22_TH16.0dB,6,20,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR8_TR20_GV8_TV22_TH16.0dB,8,20,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR4_TR22_GV8_TV22_TH16.0dB,4,22,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR6_TR22_GV8_TV22_TH16.0dB,6,22,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR8_TR22_GV8_TV22_TH16.0dB,8,22,8,22,39.8107170553497,16,35,12,15,0.74468085106383,0.7,0.721649484536082,4.03962216391101,2.20990137669717,1.2,0.451470348806589
GR4_TR12_GV8_TV18_TH25.0dB,4,12,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR14_GV8_TV18_TH25.0dB,4,14,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR16_GV8_TV18_TH25.0dB,4,16,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR18_GV8_TV18_TH25.0dB,4,18,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR20_GV8_TV18_TH25.0dB,4,20,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR22_GV8_TV18_TH25.0dB,4,22,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR24_GV8_TV18_TH25.0dB,4,24,8,18,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV4_TV20_TH25.0dB,4,6,4,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV6_TV20_TH25.0dB,4,6,6,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR24_GV6_TV20_TH25.0dB,6,24,6,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR24_GV6_TV20_TH25.0dB,8,24,6,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR10_GV8_TV20_TH25.0dB,4,10,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR10_GV8_TV20_TH25.0dB,6,10,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR10_GV8_TV20_TH25.0dB,8,10,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR12_GV8_TV20_TH25.0dB,4,12,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR14_GV8_TV20_TH25.0dB,4,14,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR16_GV8_TV20_TH25.0dB,4,16,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR18_GV8_TV20_TH25.0dB,4,18,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR20_GV8_TV20_TH25.0dB,4,20,8,20,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV4_TV22_TH25.0dB,4,6,4,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV6_TV22_TH25.0dB,4,6,6,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR18_GV6_TV22_TH25.0dB,6,18,6,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR18_GV6_TV22_TH25.0dB,8,18,6,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR20_GV6_TV22_TH25.0dB,6,20,6,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR20_GV6_TV22_TH25.0dB,8,20,6,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR12_GV8_TV22_TH25.0dB,6,12,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR12_GV8_TV22_TH25.0dB,8,12,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV22_TH25.0dB,6,14,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV22_TH25.0dB,8,14,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV22_TH25.0dB,6,16,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR16_GV8_TV22_TH25.0dB,8,16,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR18_GV8_TV22_TH25.0dB,6,18,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR18_GV8_TV22_TH25.0dB,8,18,8,22,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV6_TV24_TH25.0dB,4,6,6,24,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR6_GV8_TV24_TH25.0dB,4,6,8,24,316.227766016838,25,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV12_TH26.0dB,8,14,8,12,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV12_TH26.0dB,6,16,8,12,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV14_TH26.0dB,6,14,8,14,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR16_GV8_TV14_TH26.0dB,4,16,8,14,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV14_TH26.0dB,6,16,8,14,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR18_GV8_TV14_TH26.0dB,4,18,8,14,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR18_GV8_TV14_TH26.0dB,6,18,8,14,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR10_GV8_TV16_TH26.0dB,6,10,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR12_GV8_TV16_TH26.0dB,6,12,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR12_GV8_TV16_TH26.0dB,8,12,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR14_GV8_TV16_TH26.0dB,4,14,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV16_TH26.0dB,6,14,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV16_TH26.0dB,8,14,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR16_GV8_TV16_TH26.0dB,4,16,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV16_TH26.0dB,6,16,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR16_GV8_TV16_TH26.0dB,8,16,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR18_GV8_TV16_TH26.0dB,4,18,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR18_GV8_TV16_TH26.0dB,6,18,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR20_GV8_TV16_TH26.0dB,4,20,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR22_GV8_TV16_TH26.0dB,4,22,8,16,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR10_GV8_TV18_TH26.0dB,8,10,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR12_GV8_TV18_TH26.0dB,8,12,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV18_TH26.0dB,6,14,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV18_TH26.0dB,8,14,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV18_TH26.0dB,6,16,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR16_GV8_TV18_TH26.0dB,8,16,8,18,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR10_GV8_TV20_TH26.0dB,8,10,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR12_GV8_TV20_TH26.0dB,8,12,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV20_TH26.0dB,6,14,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV20_TH26.0dB,8,14,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR22_GV8_TV20_TH26.0dB,6,22,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR22_GV8_TV20_TH26.0dB,8,22,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR24_GV8_TV20_TH26.0dB,6,24,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR24_GV8_TV20_TH26.0dB,8,24,8,20,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR14_GV8_TV22_TH26.0dB,6,14,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR14_GV8_TV22_TH26.0dB,8,14,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR16_GV8_TV22_TH26.0dB,6,16,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR16_GV8_TV22_TH26.0dB,8,16,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR6_TR18_GV8_TV22_TH26.0dB,6,18,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR8_TR18_GV8_TV22_TH26.0dB,8,18,8,22,398.107170553497,26,29,4,21,0.878787878787879,0.58,0.698795180722891,3.72798122860818,2.65414332662043,0.4,0.451313252760074
GR4_TR22_GV8_TV22_TH14.0dB,4,22,8,22,25.1188643150958,14,39,16,11,0.709090909090909,0.78,0.742857142857143,4.39678564280722,1.98983990327259,1.6,0.45122106265133
GR6_TR22_GV8_TV22_TH14.0dB,6,22,8,22,25.1188643150958,14,39,16,11,0.709090909090909,0.78,0.742857142857143,4.39678564280722,1.98983990327259,1.6,0.45122106265133
GR8_TR20_GV8_TV24_TH14.0dB,8,20,8,24,25.1188643150958,14,39,16,11,0.709090909090909,0.78,0.742857142857143,4.39678564280722,1.98983990327259,1.6,0.45122106265133
GR6_TR22_GV8_TV24_TH14.0dB,6,22,8,24,25.1188643150958,14,39,16,11,0.709090909090909,0.78,0.742857142857143,4.39678564280722,1.98983990327259,1.6,0.45122106265133
GR8_TR22_GV8_TV24_TH14.0dB,8,22,8,24,25.1188643150958,14,39,16,11,0.709090909090909,0.78,0.742857142857143,4.39678564280722,1.98983990327259,1.6,0.45122106265133
GR4_TR8_GV4_TV10_TH13.0dB,4,8,4,10,19.9526231496888,13,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV4_TV10_TH13.0dB,6,8,4,10,19.9526231496888,13,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV4_TV12_TH13.0dB,6,8,4,12,19.9526231496888,13,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR4_TR8_GV6_TV12_TH14.0dB,4,8,6,12,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR4_TR8_GV6_TV14_TH14.0dB,4,8,6,14,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV6_TV14_TH14.0dB,6,8,6,14,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR4_TR8_GV8_TV14_TH14.0dB,4,8,8,14,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV8_TV14_TH14.0dB,6,8,8,14,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR4_TR8_GV8_TV16_TH14.0dB,4,8,8,16,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV8_TV18_TH14.0dB,6,8,8,18,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47265898453135,1.94138988231177,1.7,0.451202804529066
GR6_TR8_GV6_TV12_TH14.0dB,6,8,6,12,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47348016876877,1.94138988231177,1.7,0.451161745317195
GR6_TR8_GV8_TV12_TH14.0dB,6,8,8,12,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.47348016876877,1.94138988231177,1.7,0.451161745317195
GR2_TR10_GV2_TV6_TH14.0dB,2,10,2,6,25.1188643150958,14,40,18,10,0.689655172413793,0.8,0.740740740740741,4.2953829352368,1.94138988231177,1.8,0.451143796332665
GR4_TR6_GV8_TV16_TH15.0dB,4,6,8,16,31.6227766016838,15,37,15,13,0.711538461538462,0.74,0.725490196078431,4.05335267715602,2.09240915647983,1.5,0.450974379091034
GR2_TR24_GV4_TV6_TH15.0dB,2,24,4,6,31.6227766016838,15,39,17,11,0.696428571428571,0.78,0.735849056603774,4.22422189081869,1.98923424083198,1.7,0.4508532772462
GR2_TR10_GV6_TV22_TH14.0dB,2,10,6,22,25.1188643150958,14,40,17,10,0.701754385964912,0.8,0.747663551401869,4.4811754495639,1.94138988231177,1.7,0.450776981277439
GR4_TR8_GV8_TV18_TH25.0dB,4,8,8,18,316.227766016838,25,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR4_TR8_GV6_TV20_TH25.0dB,4,8,6,20,316.227766016838,25,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR4_TR8_GV8_TV20_TH25.0dB,4,8,8,20,316.227766016838,25,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR4_TR8_GV6_TV22_TH25.0dB,4,8,6,22,316.227766016838,25,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR4_TR8_GV8_TV22_TH25.0dB,4,8,8,22,316.227766016838,25,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR6_TR8_GV8_TV14_TH26.0dB,6,8,8,14,398.107170553497,26,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR6_TR8_GV8_TV18_TH26.0dB,6,8,8,18,398.107170553497,26,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR6_TR8_GV8_TV20_TH26.0dB,6,8,8,20,398.107170553497,26,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR4_TR8_GV8_TV22_TH26.0dB,4,8,8,22,398.107170553497,26,29,3,21,0.90625,0.58,0.707317073170732,3.9493877600894,2.65414332662043,0.3,0.450764818633853
GR2_TR6_GV6_TV8_TH20.0dB,2,6,6,8,100,20,30,5,20,0.857142857142857,0.6,0.705882352941176,3.88167801955668,2.56849235711925,0.5,0.450428604820957
GR2_TR6_GV6_TV10_TH20.0dB,2,6,6,10,100,20,30,5,20,0.857142857142857,0.6,0.705882352941176,3.88167801955668,2.56849235711925,0.5,0.450428604820957
GR2_TR16_GV4_TV24_TH12.0dB,2,16,4,24,15.8489319246111,12,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR18_GV4_TV24_TH12.0dB,2,18,4,24,15.8489319246111,12,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR20_GV4_TV24_TH12.0dB,2,20,4,24,15.8489319246111,12,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR22_GV4_TV24_TH12.0dB,2,22,4,24,15.8489319246111,12,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR18_GV2_TV20_TH13.0dB,2,18,2,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR20_GV4_TV20_TH13.0dB,2,20,4,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR22_GV4_TV20_TH13.0dB,2,22,4,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR18_GV6_TV20_TH13.0dB,2,18,6,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR24_GV6_TV20_TH13.0dB,2,24,6,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
GR2_TR18_GV8_TV20_TH13.0dB,2,18,8,20,19.9526231496888,13,40,18,10,0.689655172413793,0.8,0.740740740740741,4.3166073620814,1.94138988231177,1.8,0.450082574990435
